heightmap_id,category,terrace_steps,steps_4,steps_6,steps_8,steps_10,steps_12,steps_16,gamma,edge_sigma,morph_strength,contrast,homogeneity,energy,correlation,entropy,height_mean,height_std,hist_entropy,gradient_mean
Flooring__oak_small_regular_floor_34_71_height,Flooring,4,1,0,0,0,0,0,0.500000,0.500000,2.000000,0.052565,0.978566,0.607299,0.960620,0.049064,0.993688,0.010617,0.347266,0.000222
Flooring__oak_small_regular_floor_34_71_height,Flooring,4,1,0,0,0,0,0,1.000000,1.500000,0.500000,1.646546,0.782643,0.240412,0.872303,0.750625,0.638730,0.041135,2.138541,0.005455
Flooring__oak_small_regular_floor_34_71_height,Flooring,4,1,0,0,0,0,0,1.000000,4.500000,2.000000,0.070325,0.968781,0.514659,0.958341,0.078392,0.614742,0.013149,0.805082,0.000513
Flooring__oak_small_regular_floor_34_71_height,Flooring,4,1,0,0,0,0,0,1.500000,0.500000,1.500000,0.154636,0.966964,0.783371,0.902047,0.110712,0.928827,0.013037,0.805082,0.000695
Flooring__oak_small_regular_floor_34_71_height,Flooring,4,1,0,0,0,0,0,1.500000,1.500000,2.000000,0.175355,0.952179,0.436505,0.953767,0.268856,0.690850,0.022525,1.479786,0.000931
Flooring__oak_small_regular_floor_34_71_height,Flooring,4,1,0,0,0,0,0,1.500000,3.000000,1.000000,0.381113,0.896526,0.350456,0.931138,0.354312,0.545168,0.025848,1.701238,0.001952
Flooring__oak_small_regular_floor_34_71_height,Flooring,4,1,0,0,0,0,0,2.000000,1.500000,2.000000,0.150879,0.956146,0.468432,0.955184,0.281592,0.580040,0.020308,1.590737,0.000844
Flooring__oak_small_regular_floor_34_71_height,Flooring,4,1,0,0,0,0,0,2.000000,4.500000,0.500000,0.570496,0.824497,0.278961,0.922477,0.278060,0.399550,0.029766,1.590737,0.003135
Flooring__oak_small_regular_floor_34_71_height,Flooring,6,0,1,0,0,0,0,0.500000,0.500000,0.500000,0.225722,0.919459,0.531752,0.857280,0.180395,0.956085,0.015718,0.918564,0.001809
Flooring__oak_small_regular_floor_34_71_height,Flooring,6,0,1,0,0,0,0,0.500000,3.000000,2.000000,0.065668,0.970748,0.553737,0.953016,0.082671,0.810322,0.012259,0.691205,0.000483
Flooring__oak_small_regular_floor_34_71_height,Flooring,6,0,1,0,0,0,0,0.500000,4.500000,2.000000,0.057625,0.973032,0.593392,0.954897,0.083452,0.782857,0.012149,0.805082,0.000481
Flooring__oak_small_regular_floor_34_71_height,Flooring,6,0,1,0,0,0,0,0.500000,0.500000,2.000000,0.007569,0.996406,0.977707,0.798377,0.025881,0.980529,0.001690,0.231872,0.000052
Flooring__oak_small_regular_floor_34_71_height,Flooring,6,0,1,0,0,0,0,1.000000,1.500000,0.500000,1.529396,0.785235,0.237469,0.883277,0.799997,0.663566,0.041477,2.567818,0.005217
Flooring__oak_small_regular_floor_34_71_height,Flooring,6,0,1,0,0,0,0,1.000000,4.500000,2.000000,0.072714,0.967873,0.533238,0.962025,0.114548,0.635293,0.014741,1.031644,0.000552
Flooring__oak_small_regular_floor_34_71_height,Flooring,6,0,1,0,0,0,0,1.500000,0.500000,1.500000,0.122413,0.959746,0.513898,0.937415,0.145546,0.904490,0.016288,1.031644,0.000739
Flooring__oak_small_regular_floor_34_71_height,Flooring,6,0,1,0,0,0,0,1.500000,1.500000,2.000000,0.112802,0.961964,0.523962,0.955016,0.218700,0.662903,0.018951,1.337143,0.000759
Flooring__oak_small_regular_floor_34_71_height,Flooring,6,0,1,0,0,0,0,1.500000,3.000000,1.000000,0.328384,0.902192,0.359244,0.933501,0.281271,0.538551,0.024056,1.479786,0.001780
Flooring__oak_small_regular_floor_34_71_height,Flooring,6,0,1,0,0,0,0,2.000000,1.500000,2.000000,0.184374,0.954149,0.446576,0.954401,0.346130,0.581769,0.021967,1.701238,0.000904
Flooring__oak_small_regular_floor_34_71_height,Flooring,6,0,1,0,0,0,0,2.000000,4.500000,0.500000,0.632976,0.814729,0.268441,0.923710,0.333864,0.387692,0.031669,1.701238,0.003373
Flooring__oak_small_regular_floor_34_71_height,Flooring,8,0,0,1,0,0,0,0.500000,0.500000,0.500000,0.883054,0.856050,0.340708,0.870173,0.334010,0.932040,0.028285,1.256566,0.003098
Flooring__oak_small_regular_floor_34_71_height,Flooring,8,0,0,1,0,0,0,0.500000,3.000000,2.000000,0.056386,0.973628,0.592936,0.948039,0.076794,0.794922,0.010756,0.691205,0.000429
Flooring__oak_small_regular_floor_34_71_height,Flooring,8,0,0,1,0,0,0,0.500000,4.500000,2.000000,0.047600,0.977084,0.608646,0.951705,0.054287,0.771852,0.009961,0.576938,0.000398
Flooring__oak_small_regular_floor_34_71_height,Flooring,8,0,0,1,0,0,0,0.500000,0.500000,2.000000,0.034267,0.983367,0.701842,0.931812,0.027563,0.977009,0.006257,0.347266,0.000235
Flooring__oak_small_regular_floor_34_71_height,Flooring,8,0,0,1,0,0,0,1.000000,1.500000,0.500000,1.228229,0.798685,0.253294,0.886753,0.644207,0.643436,0.037829,2.246641,0.004681
Flooring__oak_small_regular_floor_34_71_height,Flooring,8,0,0,1,0,0,0,1.000000,4.500000,2.000000,0.076123,0.966131,0.562591,0.951778,0.110395,0.616827,0.013767,0.805082,0.000545
Flooring__oak_small_regular_floor_34_71_height,Flooring,8,0,0,1,0,0,0,1.500000,0.500000,1.500000,0.125910,0.957555,0.480198,0.944223,0.154904,0.903683,0.015192,0.918564,0.000734
Flooring__oak_small_regular_floor_34_71_height,Flooring,8,0,0,1,0,0,0,1.500000,1.500000,2.000000,0.134289,0.961502,0.499020,0.959325,0.267950,0.654491,0.020960,1.479786,0.000794
Flooring__oak_small_regular_floor_34_71_height,Flooring,8,0,0,1,0,0,0,1.500000,3.000000,1.000000,0.350386,0.900489,0.368342,0.928618,0.319286,0.525461,0.024196,1.590737,0.001842
Flooring__oak_small_regular_floor_34_71_height,Flooring,8,0,0,1,0,0,0,2.000000,1.500000,2.000000,0.180505,0.954283,0.427177,0.957431,0.299595,0.614861,0.023393,1.669988,0.000919
Flooring__oak_small_regular_floor_34_71_height,Flooring,8,0,0,1,0,0,0,2.000000,4.500000,0.500000,0.737326,0.800585,0.250488,0.926880,0.386882,0.413414,0.035022,2.029940,0.003676
Flooring__oak_small_regular_floor_34_71_height,Flooring,10,0,0,0,1,0,0,0.500000,0.500000,0.500000,0.626244,0.870018,0.367794,0.872015,0.273227,0.935322,0.024129,1.144314,0.002759
Flooring__oak_small_regular_floor_34_71_height,Flooring,10,0,0,0,1,0,0,0.500000,3.000000,2.000000,0.055977,0.974170,0.576965,0.953299,0.076044,0.799316,0.010822,0.691205,0.000437
Flooring__oak_small_regular_floor_34_71_height,Flooring,10,0,0,0,1,0,0,0.500000,4.500000,2.000000,0.053591,0.974163,0.580778,0.952284,0.055380,0.775690,0.010150,0.576938,0.000395
Flooring__oak_small_regular_floor_34_71_height,Flooring,10,0,0,0,1,0,0,0.500000,0.500000,2.000000,0.012482,0.993759,0.918211,0.917855,0.022501,0.975927,0.003540,0.347266,0.000115
Flooring__oak_small_regular_floor_34_71_height,Flooring,10,0,0,0,1,0,0,1.000000,1.500000,0.500000,1.213062,0.800089,0.259055,0.878573,0.649959,0.642691,0.036353,2.138541,0.004673
Flooring__oak_small_regular_floor_34_71_height,Flooring,10,0,0,0,1,0,0,1.000000,4.500000,2.000000,0.064927,0.970745,0.503571,0.966349,0.100251,0.618605,0.015246,0.805082,0.000505
Flooring__oak_small_regular_floor_34_71_height,Flooring,10,0,0,0,1,0,0,1.500000,0.500000,1.500000,0.111323,0.963048,0.545811,0.936738,0.152438,0.911388,0.014631,1.031644,0.000679
Flooring__oak_small_regular_floor_34_71_height,Flooring,10,0,0,0,1,0,0,1.500000,1.500000,2.000000,0.141908,0.957709,0.481185,0.951459,0.250169,0.680465,0.019402,1.337143,0.000781
Flooring__oak_small_regular_floor_34_71_height,Flooring,10,0,0,0,1,0,0,1.500000,3.000000,1.000000,0.340334,0.900852,0.359974,0.932227,0.297095,0.552666,0.024516,1.590737,0.001826
Flooring__oak_small_regular_floor_34_71_height,Flooring,10,0,0,0,1,0,0,2.000000,1.500000,2.000000,0.169866,0.953616,0.440690,0.961269,0.316067,0.595053,0.022726,1.701238,0.000859
Flooring__oak_small_regular_floor_34_71_height,Flooring,10,0,0,0,1,0,0,2.000000,4.500000,0.500000,0.593030,0.822196,0.277830,0.923491,0.301735,0.407701,0.030773,1.701238,0.003243
Flooring__oak_small_regular_floor_34_71_height,Flooring,12,0,0,0,0,1,0,0.500000,0.500000,0.500000,0.944953,0.841251,0.343755,0.835461,0.310527,0.896777,0.026166,1.479786,0.003680
Flooring__oak_small_regular_floor_34_71_height,Flooring,12,0,0,0,0,1,0,0.500000,3.000000,2.000000,0.056288,0.973421,0.605554,0.941496,0.074470,0.779332,0.010695,0.691205,0.000451
Flooring__oak_small_regular_floor_34_71_height,Flooring,12,0,0,0,0,1,0,0.500000,4.500000,2.000000,0.048807,0.976410,0.644862,0.943647,0.054368,0.757452,0.009769,0.691205,0.000398
Flooring__oak_small_regular_floor_34_71_height,Flooring,12,0,0,0,0,1,0,0.500000,0.500000,2.000000,0.024726,0.987713,0.821050,0.924894,0.036208,0.961829,0.006236,0.462290,0.000226
Flooring__oak_small_regular_floor_34_71_height,Flooring,12,0,0,0,0,1,0,1.000000,1.500000,0.500000,1.291596,0.795914,0.252690,0.884467,0.687297,0.646433,0.038479,2.246641,0.004832
Flooring__oak_small_regular_floor_34_71_height,Flooring,12,0,0,0,0,1,0,1.000000,4.500000,2.000000,0.070075,0.968788,0.581744,0.958694,0.112781,0.621860,0.013592,0.918564,0.000527
Flooring__oak_small_regular_floor_34_71_height,Flooring,12,0,0,0,0,1,0,1.500000,0.500000,1.500000,0.108873,0.962418,0.525272,0.940077,0.153099,0.899562,0.014879,0.918564,0.000733
Flooring__oak_small_regular_floor_34_71_height,Flooring,12,0,0,0,0,1,0,1.500000,1.500000,2.000000,0.141325,0.956432,0.467939,0.959458,0.250325,0.646947,0.021266,1.479786,0.000879
Flooring__oak_small_regular_floor_34_71_height,Flooring,12,0,0,0,0,1,0,1.500000,3.000000,1.000000,0.341336,0.901571,0.361638,0.929813,0.288955,0.521337,0.024196,1.479786,0.001807
Flooring__oak_small_regular_floor_34_71_height,Flooring,12,0,0,0,0,1,0,2.000000,1.500000,2.000000,0.182395,0.955862,0.440534,0.960030,0.336707,0.583836,0.023625,1.701238,0.000868
Flooring__oak_small_regular_floor_34_71_height,Flooring,12,0,0,0,0,1,0,2.000000,4.500000,0.500000,0.685398,0.808527,0.262422,0.924009,0.341376,0.380852,0.033319,1.920849,0.003529
Flooring__oak_small_regular_floor_34_71_height,Flooring,16,0,0,0,0,0,1,0.500000,0.500000,0.500000,0.547379,0.866467,0.388446,0.839090,0.248064,0.912517,0.020007,1.144314,0.002768
Flooring__oak_small_regular_floor_34_71_height,Flooring,16,0,0,0,0,0,1,0.500000,3.000000,2.000000,0.060771,0.972498,0.578826,0.947440,0.073447,0.791674,0.010723,0.576938,0.000455
Flooring__oak_small_regular_floor_34_71_height,Flooring,16,0,0,0,0,0,1,0.500000,4.500000,2.000000,0.045206,0.978249,0.658777,0.947282,0.066756,0.769439,0.010274,0.691205,0.000408
Flooring__oak_small_regular_floor_34_71_height,Flooring,16,0,0,0,0,0,1,0.500000,0.500000,2.000000,0.024732,0.987771,0.690200,0.950653,0.028069,0.965684,0.005923,0.462290,0.000202
Flooring__oak_small_regular_floor_34_71_height,Flooring,16,0,0,0,0,0,1,1.000000,1.500000,0.500000,1.349695,0.792593,0.249988,0.881060,0.687171,0.645523,0.038609,2.246641,0.004946
Flooring__oak_small_regular_floor_34_71_height,Flooring,16,0,0,0,0,0,1,1.000000,4.500000,2.000000,0.068475,0.969257,0.507044,0.962772,0.096082,0.620590,0.014788,0.918564,0.000541
Flooring__oak_small_regular_floor_34_71_height,Flooring,16,0,0,0,0,0,1,1.500000,0.500000,1.500000,0.118048,0.959309,0.495608,0.944063,0.167059,0.903801,0.015194,1.031644,0.000721
Flooring__oak_small_regular_floor_34_71_height,Flooring,16,0,0,0,0,0,1,1.500000,1.500000,2.000000,0.134154,0.961593,0.538858,0.959108,0.262563,0.653026,0.020972,1.479786,0.000815
Flooring__oak_small_regular_floor_34_71_height,Flooring,16,0,0,0,0,0,1,1.500000,3.000000,1.000000,0.367492,0.897702,0.356703,0.931687,0.331199,0.521343,0.025114,1.590737,0.001894
Flooring__oak_small_regular_floor_34_71_height,Flooring,16,0,0,0,0,0,1,2.000000,1.500000,2.000000,0.174508,0.955972,0.457299,0.958183,0.316899,0.587735,0.022568,1.701238,0.000872
Flooring__oak_small_regular_floor_34_71_height,Flooring,16,0,0,0,0,0,1,2.000000,4.500000,0.500000,0.659444,0.812415,0.268558,0.922331,0.337475,0.391506,0.032359,1.811278,0.003463
Flooring__old_wood_tiles_5_height,Flooring,4,1,0,0,0,0,0,0.500000,0.500000,0.500000,19.341328,0.806023,0.413326,0.891993,1.317287,0.798980,0.149589,3.163673,0.012306
Flooring__old_wood_tiles_5_height,Flooring,4,1,0,0,0,0,0,0.500000,3.000000,2.000000,0.680174,0.895486,0.244048,0.981122,0.668546,0.891838,0.066350,2.354228,0.002206
Flooring__old_wood_tiles_5_height,Flooring,4,1,0,0,0,0,0,0.500000,4.500000,2.000000,0.640192,0.886722,0.237129,0.982954,0.570003,0.843461,0.068202,2.354228,0.002325
Flooring__old_wood_tiles_5_height,Flooring,4,1,0,0,0,0,0,0.500000,0.500000,2.000000,0.038881,0.996745,0.959647,0.970354,0.099699,0.997968,0.011695,0.576938,0.000082
Flooring__old_wood_tiles_5_height,Flooring,4,1,0,0,0,0,0,1.000000,1.500000,0.500000,14.289798,0.650501,0.149621,0.924850,3.979729,0.582858,0.154762,5.894455,0.014308
Flooring__old_wood_tiles_5_height,Flooring,4,1,0,0,0,0,0,1.000000,4.500000,2.000000,1.209986,0.854539,0.212077,0.980490,1.117766,0.671909,0.089231,3.500000,0.003355
Flooring__old_wood_tiles_5_height,Flooring,4,1,0,0,0,0,0,1.500000,0.500000,1.500000,8.312825,0.916058,0.492490,0.943941,1.176262,0.730637,0.135259,3.091917,0.005200
Flooring__old_wood_tiles_5_height,Flooring,4,1,0,0,0,0,0,1.500000,1.500000,2.000000,3.167252,0.876746,0.410736,0.968022,1.759954,0.707354,0.111476,3.600311,0.004295
Flooring__old_wood_tiles_5_height,Flooring,4,1,0,0,0,0,0,1.500000,3.000000,1.000000,5.939924,0.741499,0.130757,0.961260,2.804949,0.512125,0.138951,5.135891,0.008196
Flooring__old_wood_tiles_5_height,Flooring,4,1,0,0,0,0,0,2.000000,1.500000,2.000000,3.279235,0.877985,0.314262,0.968532,2.078718,0.658902,0.114745,4.090446,0.004272
Flooring__old_wood_tiles_5_height,Flooring,4,1,0,0,0,0,0,2.000000,4.500000,0.500000,8.799870,0.592786,0.092150,0.955741,2.934835,0.310020,0.158559,5.818599,0.012811
Flooring__old_wood_tiles_5_height,Flooring,6,0,1,0,0,0,0,0.500000,0.500000,0.500000,8.809032,0.814817,0.425297,0.892694,1.700344,0.803070,0.100887,4.249389,0.008728
Flooring__old_wood_tiles_5_height,Flooring,6,0,1,0,0,0,0,0.500000,3.000000,2.000000,0.688955,0.887915,0.259858,0.979074,0.626370,0.842401,0.064146,2.246641,0.002364
Flooring__old_wood_tiles_5_height,Flooring,6,0,1,0,0,0,0,0.500000,4.500000,2.000000,0.522857,0.892879,0.261200,0.980506,0.527238,0.812118,0.057973,2.354228,0.002118
Flooring__old_wood_tiles_5_height,Flooring,6,0,1,0,0,0,0,0.500000,0.500000,2.000000,1.804952,0.949168,0.568544,0.971867,0.347535,0.933911,0.086003,1.256566,0.001968
Flooring__old_wood_tiles_5_height,Flooring,6,0,1,0,0,0,0,1.000000,1.500000,0.500000,13.597665,0.625016,0.101249,0.927739,4.071586,0.578240,0.154003,5.925705,0.014526
Flooring__old_wood_tiles_5_height,Flooring,6,0,1,0,0,0,0,1.000000,4.500000,2.000000,1.001723,0.867361,0.206909,0.980200,1.016331,0.682374,0.080756,3.297285,0.002986
Flooring__old_wood_tiles_5_height,Flooring,6,0,1,0,0,0,0,1.500000,0.500000,1.500000,5.913949,0.887859,0.358037,0.954756,1.656594,0.727756,0.127878,3.798727,0.005459
Flooring__old_wood_tiles_5_height,Flooring,6,0,1,0,0,0,0,1.500000,1.500000,2.000000,2.346546,0.868708,0.205213,0.974415,1.771270,0.711279,0.108384,3.668645,0.003930
Flooring__old_wood_tiles_5_height,Flooring,6,0,1,0,0,0,0,1.500000,3.000000,1.000000,5.744001,0.741956,0.128576,0.961139,2.845304,0.503923,0.136190,5.296570,0.008125
Flooring__old_wood_tiles_5_height,Flooring,6,0,1,0,0,0,0,2.000000,1.500000,2.000000,3.066401,0.858859,0.208240,0.973828,2.228222,0.646399,0.121576,4.280639,0.004513
Flooring__old_wood_tiles_5_height,Flooring,6,0,1,0,0,0,0,2.000000,4.500000,0.500000,7.927021,0.603492,0.098851,0.955407,2.845545,0.315892,0.149745,5.757660,0.012116
Flooring__old_wood_tiles_5_height,Flooring,8,0,0,1,0,0,0,0.500000,0.500000,0.500000,7.152242,0.781788,0.261516,0.909666,2.002928,0.805779,0.098727,4.311845,0.008622
Flooring__old_wood_tiles_5_height,Flooring,8,0,0,1,0,0,0,0.500000,3.000000,2.000000,0.522291,0.904133,0.304184,0.974822,0.541600,0.845001,0.050337,2.029940,0.001917
Flooring__old_wood_tiles_5_height,Flooring,8,0,0,1,0,0,0,0.500000,4.500000,2.000000,0.442773,0.901768,0.282325,0.978501,0.456782,0.814265,0.050142,2.029940,0.001883
Flooring__old_wood_tiles_5_height,Flooring,8,0,0,1,0,0,0,0.500000,0.500000,2.000000,1.243284,0.945685,0.568784,0.963086,0.302942,0.917115,0.064961,1.144314,0.001928
Flooring__old_wood_tiles_5_height,Flooring,8,0,0,1,0,0,0,1.000000,1.500000,0.500000,13.087981,0.624424,0.095705,0.928631,3.982079,0.577627,0.152201,5.787349,0.014316
Flooring__old_wood_tiles_5_height,Flooring,8,0,0,1,0,0,0,1.000000,4.500000,2.000000,1.011747,0.864045,0.203700,0.981355,1.005566,0.679076,0.082931,3.297285,0.003025
Flooring__old_wood_tiles_5_height,Flooring,8,0,0,1,0,0,0,1.500000,0.500000,1.500000,4.635285,0.875198,0.296991,0.959513,1.898815,0.722473,0.120508,3.994032,0.005185
Flooring__old_wood_tiles_5_height,Flooring,8,0,0,1,0,0,0,1.500000,1.500000,2.000000,2.121214,0.868668,0.210986,0.975085,1.787974,0.707448,0.103838,3.699895,0.003774
Flooring__old_wood_tiles_5_height,Flooring,8,0,0,1,0,0,0,1.500000,3.000000,1.000000,5.668286,0.742868,0.131512,0.961828,2.773948,0.503326,0.136663,5.084323,0.008065
Flooring__old_wood_tiles_5_height,Flooring,8,0,0,1,0,0,0,2.000000,1.500000,2.000000,2.661319,0.864406,0.180481,0.975118,2.149715,0.641160,0.116821,4.280639,0.004202
Flooring__old_wood_tiles_5_height,Flooring,8,0,0,1,0,0,0,2.000000,4.500000,0.500000,7.583249,0.606366,0.099939,0.955844,2.741879,0.315920,0.147203,5.692946,0.011898
Flooring__old_wood_tiles_5_height,Flooring,10,0,0,0,1,0,0,0.500000,0.500000,0.500000,6.469519,0.761533,0.212121,0.915243,2.059886,0.803058,0.096751,4.558771,0.008684
Flooring__old_wood_tiles_5_height,Flooring,10,0,0,0,1,0,0,0.500000,3.000000,2.000000,0.476560,0.909456,0.317040,0.976432,0.565215,0.848613,0.049624,2.138541,0.001815
Flooring__old_wood_tiles_5_height,Flooring,10,0,0,0,1,0,0,0.500000,4.500000,2.000000,0.434987,0.905197,0.276337,0.979727,0.486775,0.816248,0.051038,2.138541,0.001826
Flooring__old_wood_tiles_5_height,Flooring,10,0,0,0,1,0,0,0.500000,0.500000,2.000000,0.796589,0.949796,0.639203,0.953608,0.266978,0.920818,0.046734,1.144314,0.001568
Flooring__old_wood_tiles_5_height,Flooring,10,0,0,0,1,0,0,1.000000,1.500000,0.500000,12.980798,0.622541,0.096009,0.929431,3.999045,0.577222,0.152216,5.818599,0.014265
Flooring__old_wood_tiles_5_height,Flooring,10,0,0,0,1,0,0,1.000000,4.500000,2.000000,0.987973,0.867446,0.209606,0.981087,1.002265,0.678346,0.082203,3.297285,0.002977
Flooring__old_wood_tiles_5_height,Flooring,10,0,0,0,1,0,0,1.500000,0.500000,1.500000,3.878046,0.868591,0.242019,0.964822,1.903488,0.724588,0.117912,3.962782,0.004901
Flooring__old_wood_tiles_5_height,Flooring,10,0,0,0,1,0,0,1.500000,1.500000,2.000000,1.865170,0.871104,0.203593,0.976315,1.689692,0.708860,0.099813,3.699895,0.003545
Flooring__old_wood_tiles_5_height,Flooring,10,0,0,0,1,0,0,1.500000,3.000000,1.000000,5.465987,0.743227,0.130310,0.962732,2.724235,0.503069,0.135607,5.084323,0.007951
Flooring__old_wood_tiles_5_height,Flooring,10,0,0,0,1,0,0,2.000000,1.500000,2.000000,2.729036,0.860322,0.198428,0.976132,2.198755,0.638757,0.119878,4.280639,0.004281
Flooring__old_wood_tiles_5_height,Flooring,10,0,0,0,1,0,0,2.000000,4.500000,0.500000,7.599129,0.606170,0.100445,0.955881,2.714653,0.316986,0.147417,5.625000,0.011885
Flooring__old_wood_tiles_5_height,Flooring,12,0,0,0,0,1,0,0.500000,0.500000,0.500000,6.130932,0.757921,0.229723,0.916242,2.206588,0.802129,0.095177,4.575102,0.008591
Flooring__old_wood_tiles_5_height,Flooring,12,0,0,0,0,1,0,0.500000,3.000000,2.000000,0.496518,0.906411,0.264363,0.977593,0.522685,0.845659,0.052504,2.029940,0.001877
Flooring__old_wood_tiles_5_height,Flooring,12,0,0,0,0,1,0,0.500000,4.500000,2.000000,0.429329,0.904124,0.259540,0.980589,0.461224,0.814870,0.052470,2.138541,0.001843
Flooring__old_wood_tiles_5_height,Flooring,12,0,0,0,0,1,0,0.500000,0.500000,2.000000,0.631213,0.944147,0.534532,0.964641,0.349111,0.922864,0.045490,1.368393,0.001444
Flooring__old_wood_tiles_5_height,Flooring,12,0,0,0,0,1,0,1.000000,1.500000,0.500000,12.618499,0.625555,0.094847,0.929925,3.896011,0.575896,0.150632,5.692946,0.014029
Flooring__old_wood_tiles_5_height,Flooring,12,0,0,0,0,1,0,1.000000,4.500000,2.000000,0.960822,0.867561,0.209020,0.981405,1.006528,0.676474,0.081556,3.194923,0.002933
Flooring__old_wood_tiles_5_height,Flooring,12,0,0,0,0,1,0,1.500000,0.500000,1.500000,4.048618,0.868030,0.249176,0.963258,2.008660,0.723487,0.118431,3.994032,0.005039
Flooring__old_wood_tiles_5_height,Flooring,12,0,0,0,0,1,0,1.500000,1.500000,2.000000,1.898597,0.872983,0.213218,0.975665,1.660590,0.710014,0.099818,3.699895,0.003555
Flooring__old_wood_tiles_5_height,Flooring,12,0,0,0,0,1,0,1.500000,3.000000,1.000000,5.530622,0.741744,0.129666,0.962194,2.736863,0.503021,0.135682,5.053073,0.008003
Flooring__old_wood_tiles_5_height,Flooring,12,0,0,0,0,1,0,2.000000,1.500000,2.000000,2.744451,0.856950,0.180047,0.975797,2.185880,0.636327,0.119999,4.374345,0.004354
Flooring__old_wood_tiles_5_height,Flooring,12,0,0,0,0,1,0,2.000000,4.500000,0.500000,7.641256,0.606721,0.100161,0.955928,2.732350,0.316628,0.147815,5.625000,0.011901
Flooring__old_wood_tiles_5_height,Flooring,16,0,0,0,0,0,1,0.500000,0.500000,0.500000,5.720355,0.743014,0.180038,0.919594,2.282511,0.800876,0.094471,4.484476,0.008567
Flooring__old_wood_tiles_5_height,Flooring,16,0,0,0,0,0,1,0.500000,3.000000,2.000000,0.459007,0.908973,0.296873,0.976455,0.530288,0.846634,0.050039,2.138541,0.001832
Flooring__old_wood_tiles_5_height,Flooring,16,0,0,0,0,0,1,0.500000,4.500000,2.000000,0.416978,0.905580,0.269919,0.980124,0.474250,0.815030,0.051029,2.138541,0.001822
Flooring__old_wood_tiles_5_height,Flooring,16,0,0,0,0,0,1,0.500000,0.500000,2.000000,0.513938,0.935458,0.439398,0.966268,0.305685,0.920322,0.041581,1.144314,0.001444
Flooring__old_wood_tiles_5_height,Flooring,16,0,0,0,0,0,1,1.000000,1.500000,0.500000,12.555206,0.625044,0.094834,0.929998,3.877775,0.575927,0.150397,5.757660,0.014048
Flooring__old_wood_tiles_5_height,Flooring,16,0,0,0,0,0,1,1.000000,4.500000,2.000000,0.955062,0.867072,0.209426,0.981506,0.981342,0.676056,0.081723,3.194923,0.002941
Flooring__old_wood_tiles_5_height,Flooring,16,0,0,0,0,0,1,1.500000,0.500000,1.500000,4.031816,0.859193,0.208739,0.964267,2.074037,0.720196,0.119316,3.994032,0.005131
Flooring__old_wood_tiles_5_height,Flooring,16,0,0,0,0,0,1,1.500000,1.500000,2.000000,1.942805,0.869387,0.195618,0.975958,1.692343,0.707820,0.101579,3.699895,0.003660
Flooring__old_wood_tiles_5_height,Flooring,16,0,0,0,0,0,1,1.500000,3.000000,1.000000,5.554448,0.743373,0.131612,0.961942,2.747765,0.502256,0.135535,5.167141,0.007986
Flooring__old_wood_tiles_5_height,Flooring,16,0,0,0,0,0,1,2.000000,1.500000,2.000000,2.751882,0.856948,0.191512,0.975613,2.203979,0.638647,0.119235,4.435820,0.004367
Flooring__old_wood_tiles_5_height,Flooring,16,0,0,0,0,0,1,2.000000,4.500000,0.500000,7.629221,0.607534,0.101359,0.955798,2.733928,0.317564,0.147579,5.661696,0.011895
Flooring__poplar_beveled_floor_34_87_height,Flooring,4,1,0,0,0,0,0,0.500000,0.500000,0.500000,0.000000,1.000000,1.000000,1.000000,0.003282,1.000000,0.000000,0.116115,0.000000
Flooring__poplar_beveled_floor_34_87_height,Flooring,4,1,0,0,0,0,0,0.500000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,0.003282,0.988235,0.000000,0.116115,0.000000
Flooring__poplar_beveled_floor_34_87_height,Flooring,4,1,0,0,0,0,0,0.500000,4.500000,2.000000,0.016333,0.991833,0.757676,0.960146,0.012639,0.951811,0.001776,0.116115,0.000034
Flooring__poplar_beveled_floor_34_87_height,Flooring,4,1,0,0,0,0,0,0.500000,0.500000,2.000000,0.000000,1.000000,1.000000,1.000000,0.003282,1.000000,0.000000,0.116115,0.000000
Flooring__poplar_beveled_floor_34_87_height,Flooring,4,1,0,0,0,0,0,1.000000,1.500000,0.500000,6.022672,0.805230,0.371558,0.931544,1.208296,0.924652,0.102938,2.461292,0.006823
Flooring__poplar_beveled_floor_34_87_height,Flooring,4,1,0,0,0,0,0,1.000000,4.500000,2.000000,0.054809,0.977173,0.582154,0.973998,0.099557,0.914241,0.014841,0.805082,0.000375
Flooring__poplar_beveled_floor_34_87_height,Flooring,4,1,0,0,0,0,0,1.500000,0.500000,1.500000,0.073884,0.989449,0.903213,0.960332,0.139088,0.996723,0.013791,0.691205,0.000190
Flooring__poplar_beveled_floor_34_87_height,Flooring,4,1,0,0,0,0,0,1.500000,1.500000,2.000000,0.148006,0.972725,0.567723,0.974718,0.243333,0.988306,0.025552,1.294098,0.000428
Flooring__poplar_beveled_floor_34_87_height,Flooring,4,1,0,0,0,0,0,1.500000,3.000000,1.000000,3.142738,0.782789,0.163484,0.962813,0.967186,0.811550,0.101956,2.461292,0.005918
Flooring__poplar_beveled_floor_34_87_height,Flooring,4,1,0,0,0,0,0,2.000000,1.500000,2.000000,0.920700,0.908607,0.294061,0.987720,0.927753,0.916145,0.095750,2.461292,0.002152
Flooring__poplar_beveled_floor_34_87_height,Flooring,4,1,0,0,0,0,0,2.000000,4.500000,0.500000,2.484029,0.790357,0.427109,0.939848,0.743916,0.669106,0.073734,2.673795,0.005598
